Timestamp,SpindleSpeed
2005-12-21,185.884369
2005-12-22,186.425003
2005-12-23,186.321869
2005-12-26,184.431244
2005-12-27,187.149994
2005-12-28,186.790619
2005-12-29,186.715622
2005-12-30,187.303131
2006-01-02,186.209381
2006-01-03,187.931244
2006-01-04,190.956253
2006-01-05,190.931244
2006-01-06,190.824997
2006-01-09,189.740631
2006-01-10,185.946869
2006-01-12,177.362503
2006-01-13,177.787506
2006-01-16,173.765625
2006-01-17,172.637497
2006-01-18,171.243744
2006-01-19,176.306244
2006-01-20,175.850006
2006-01-23,171.540619
2006-01-24,176.371872
2006-01-25,176.740631
2006-01-27,181.431244
2006-01-30,178.928131
2006-01-31,180.018753
2006-02-01,179.753128
2006-02-02,176.756256
2006-02-03,174.175003
2006-02-06,177.65625
2006-02-07,179.537506
2006-02-08,181.415619
2006-02-10,179.021881
2006-02-13,178.878128
2006-02-14,176.368744
2006-02-15,173.509369
2006-02-16,173.818756
2006-02-17,174.090622
2006-02-20,176.774994
2006-02-21,176.100006
2006-02-22,175.03125
2006-02-23,174.659378
2006-02-24,172.346878
2006-02-27,178.159378
2006-02-28,176.809372
2006-03-01,181.571869
2006-03-02,178.393753
2006-03-03,176.521881
2006-03-06,178.4375
2006-03-07,176.21875
2006-03-08,175.071869
2006-03-09,177.6875
2006-03-10,182.09375
2006-03-13,183.449997
2006-03-14,183.278122
2006-03-16,182.612503
2006-03-17,179.871872
2006-03-20,185.431244
2006-03-21,184.984375
2006-03-22,182.5
2006-03-23,180.653122
2006-03-24,181.021881
2006-03-27,179.956253
2006-03-28,185
2006-03-29,189.784378
2006-03-30,190.1875
2006-03-31,186.337494
2006-04-03,196.384369
2006-04-04,197.043747
2006-04-05,194.671875
2006-04-07,197.9375
2006-04-10,199.331253
2006-04-12,192.228119
2006-04-13,188.678131
2006-04-17,201.871872
2006-04-18,208.5
2006-04-19,204.925003
2006-04-20,204.787506
2006-04-21,206.356247
2006-04-24,200.300003
2006-04-25,196.365631
2006-04-26,201.559372
2006-04-27,195.793747
2006-04-28,196.228119
2006-05-02,197.765625
2006-05-03,198.212494
2006-05-04,200.706253
2006-05-05,200.756256
2006-05-08,201.765625
2006-05-09,202.321869
2006-05-10,203.515625
2006-05-11,203.503128
2006-05-12,202.643753
2006-05-15,196.943756
2006-05-16,196.878128
2006-05-17,200.512497
2006-05-18,189.621872
2006-05-19,185.903122
2006-05-22,176.481247
2006-05-23,181.915619
2006-05-24,178.809372
2006-05-25,176.784378
2006-05-26,183.390625
2006-05-29,185.481247
2006-05-30,189.15625
2006-05-31,181.865631
2006-06-01,176.865631
2006-06-02,180.375
2006-06-05,176.515625
2006-06-06,172.837494
2006-06-07,172.703125
2006-06-08,168.987503
2006-06-09,174.665619
2006-06-12,172.699997
2006-06-13,164.943756
2006-06-14,155.324997
2006-06-15,170.440628
2006-06-16,175.071869
2006-06-19,179.449997
2006-06-20,177.75
2006-06-21,182.703125
2006-06-22,184.490631
2006-06-23,186.971878
2006-06-26,181.262497
2006-06-27,185.465622
2006-06-28,185.90625
2006-06-29,187.103119
2006-06-30,192.434372
2006-07-03,197.146881
2006-07-04,196.853119
2006-07-05,199.631256
2006-07-06,197.740631
2006-07-07,194.0625
2006-07-10,199.253128
2006-07-11,196.762497
2006-07-12,211.603119
2006-07-13,210.243744
2006-07-14,206.09375
2006-07-17,200.65625
2006-07-18,203.693756
2006-07-19,200.568756
2006-07-20,205.981247
2006-07-21,200.262497
2006-07-24,201.412506
2006-07-25,201.337494
2006-07-26,205.800003
2006-07-27,207.293747
2006-07-28,203.774994
2006-07-31,206.943756
2006-08-01,207.25
2006-08-02,208.331253
2006-08-03,209.118744
2006-08-04,210.081253
2006-08-07,209.199997
2006-08-08,210.53125
2006-08-09,212.756256
2006-08-10,213.574997
2006-08-11,217.774994
2006-08-14,219.4375
2006-08-16,219.037506
2006-08-17,219.699997
2006-08-18,220.25
2006-08-21,224.762497
2006-08-22,222.643753
2006-08-23,220.987503
2006-08-24,220.862503
2006-08-25,220.837494
2006-08-28,221.59375
2006-08-29,225.725006
2006-08-30,225.149994
2006-08-31,225.800003
2006-09-01,226.3125
2006-09-04,230.962494
2006-09-05,229.368744
2006-09-06,229.362503
2006-09-07,225.862503
2006-09-08,223.675003
2006-09-11,216.693756
2006-09-12,221.443756
2006-09-13,226.181244
2006-09-14,228.912506
2006-09-15,226.331253
2006-09-18,227.168747
2006-09-19,227.050003
2006-09-20,228.806244
2006-09-21,229.762497
2006-09-22,228.75
2006-09-25,227.068756
2006-09-26,229.981247
2006-09-27,229.712494
2006-09-28,232.268753
2006-09-29,231.206253
2006-10-03,227.274994
2006-10-04,224.993744
2006-10-05,233.149994
2006-10-06,234.193756
2006-10-09,237.018753
2006-10-10,238.274994
2006-10-11,247.5
2006-10-12,252.506256
2006-10-13,261.131256
2006-10-16,262.537506
2006-10-17,258.837494
2006-10-18,259.162506
2006-10-19,258.5625
2006-10-20,258.012512
2006-10-23,255.193756
2006-10-26,259.168762
2006-10-27,261.568756
2006-10-30,265.962494
2006-10-31,261.9375
2006-11-01,262.931244
2006-11-02,260.59375
2006-11-03,259.362488
2006-11-06,258.75
2006-11-07,262.793762
2006-11-08,265.731262
2006-11-09,267.143738
2006-11-10,267.475006
2006-11-13,270.018738
2006-11-14,276.318756
2006-11-15,277.831238
2006-11-16,274.993744
2006-11-17,273.299988
2006-11-20,281.725006
2006-11-21,282.0625
2006-11-22,278.193756
2006-11-23,279.631256
2006-11-24,279.4375
2006-11-27,277.225006
2006-11-28,270.612488
2006-11-29,269.581238
2006-11-30,272.462494
2006-12-01,274.381256
2006-12-04,275.90625
2006-12-05,279.887512
2006-12-06,281.112488
2006-12-07,277.975006
2006-12-08,274.443756
2006-12-11,274.350006
2006-12-12,270.53125
2006-12-13,268.706238
2006-12-14,274.512512
2006-12-15,279.1875
2006-12-18,278.0625
2006-12-19,269.700012
2006-12-20,271.337494
2006-12-21,270.462494
2006-12-22,271.725006
2006-12-26,277.431244
2006-12-27,281.581238
2006-12-28,281.024994
2006-12-29,280.225006
2007-01-02,284.081238
2007-01-03,288.918762
2007-01-04,285.662506
2007-01-05,284.381256
2007-01-08,275.700012
2007-01-09,273.762512
2007-01-10,270.556244
2007-01-11,272.875
2007-01-12,277.924988
2007-01-15,280.368744
2007-01-16,277.774994
2007-01-17,275.681244
2007-01-18,278.018738
2007-01-19,275.293762
2007-01-22,281.75
2007-01-23,279.393738
2007-01-24,279.256256
2007-01-25,280.125
2007-01-29,280.549988
2007-01-31,280.912506
2007-02-01,283.618744
2007-02-02,283.193756
2007-02-05,283.662506
2007-02-06,284.118744
2007-02-07,294.631256
2007-02-08,296.712494
2007-02-09,295.15625
2007-02-12,293.90625
2007-02-13,288.024994
2007-02-14,285.581238
2007-02-15,297.868744
2007-02-19,297.012512
2007-02-20,294.993744
2007-02-21,288.862488
2007-02-22,285.9375
2007-02-23,279.712494
2007-02-26,277.268738
2007-02-27,273.375
2007-02-28,259.693756
2007-03-01,269.893738
2007-03-02,261.6875
2007-03-05,250.893753
2007-03-06,264.306244
2007-03-07,260.668762
2007-03-08,266.96875
2007-03-09,265.118744
2007-03-12,264.412506
2007-03-13,263.131256
2007-03-14,252.5
2007-03-15,259.924988
2007-03-16,255.931244
2007-03-19,260.90625
2007-03-20,256.987488
2007-03-21,261.743744
2007-03-22,264.881256
2007-03-23,261.575012
2007-03-26,257.268738
2007-03-28,249.006256
2007-03-29,248.837494
2007-03-30,252.331253
2007-04-02,240.368744
2007-04-03,245.581253
2007-04-04,249.287506
2007-04-05,249.037506
2007-04-09,255.943756
2007-04-10,249.856247
2007-04-11,249.53125
2007-04-12,255.731247
2007-04-13,260.862488
2007-04-16,266.087494
2007-04-17,260.34375
2007-04-18,259.537506
2007-04-19,254.987503
2007-04-20,256.887512
2007-04-23,258.65625
2007-04-24,257.237488
2007-04-25,252.3125
2007-04-26,252.356247
2007-04-27,250.643753
2007-04-30,256.356262
2007-05-03,260.206238
2007-05-04,258.987488
2007-05-07,255.231247
2007-05-08,250.28125
2007-05-09,247.574997
2007-05-10,246.774994
2007-05-11,250.074997
2007-05-14,250.237503
2007-05-15,246.681244
2007-05-16,243.962494
2007-05-17,247.9375
2007-05-18,247.737503
2007-05-21,245.050003
2007-05-22,243.34375
2007-05-23,240.71875
2007-05-24,242.125
2007-05-25,248.1875
2007-05-28,246.443756
2007-05-29,244.212494
2007-05-30,238.268753
2007-05-31,240.4375
2007-06-01,242.318756
2007-06-04,239.537506
2007-06-05,242.899994
2007-06-06,242.293747
2007-06-07,244.643753
2007-06-08,243.856247
2007-06-11,247.475006
2007-06-12,248.6875
2007-06-13,248.59375
2007-06-14,252.399994
2007-06-15,251.175003
2007-06-18,248.681244
2007-06-19,244.574997
2007-06-20,244.274994
2007-06-21,244.806244
2007-06-22,243.850006
2007-06-25,242.081253
2007-06-26,240.268753
2007-06-27,241.918747
2007-06-28,240.631256
2007-06-29,241.131256
2007-07-02,242.981247
2007-07-03,243.425003
2007-07-04,241.381256
2007-07-05,239.600006
2007-07-06,246.475006
2007-07-09,249.21875
2007-07-10,252.5625
2007-07-11,241.206253
2007-07-12,240.274994
2007-07-13,242.475006
2007-07-16,241.981247
2007-07-17,242.318756
2007-07-18,243.068756
2007-07-19,249.5625
2007-07-20,248.28125
2007-07-23,243.475006
2007-07-24,246.887497
2007-07-25,248.606247
2007-07-26,254.293747
2007-07-27,250.981247
2007-07-30,248.300003
2007-07-31,246.975006
2007-08-01,241.1875
2007-08-02,237.399994
2007-08-03,239.581253
2007-08-06,233.162506
2007-08-07,234.806244
2007-08-08,245.90625
2007-08-09,241.78125
2007-08-10,244.987503
2007-08-13,243.737503
2007-08-14,244.425003
2007-08-16,239.137497
2007-08-17,231.818756
2007-08-20,228.649994
2007-08-21,220.168747
2007-08-22,223.587494
2007-08-23,226.443756
2007-08-24,228.199997
2007-08-27,230.962494
2007-08-28,235.03125
2007-08-29,229.65625
2007-08-30,233.149994
2007-08-31,231.818756
2007-09-03,232.581253
2007-09-04,236.212494
2007-09-05,236.881256
2007-09-06,237.975006
2007-09-07,238.5625
2007-09-10,233.9375
2007-09-11,227.850006
2007-09-12,227.731247
2007-09-13,229.28125
2007-09-14,229.637497
2007-09-17,225.600006
2007-09-18,225.568756
2007-09-19,231.449997
2007-09-20,225.050003
2007-09-21,228.237503
2007-09-24,220.381256
2007-09-25,221.418747
2007-09-26,228.143753
2007-09-27,239.481247
2007-09-28,236.59375
2007-10-01,238.168747
2007-10-03,250.193756
2007-10-04,249.862503
2007-10-05,247.862503
2007-10-08,250.456253
2007-10-09,255.925003
2007-10-10,265.631256
2007-10-11,247.106247
2007-10-12,241.212494
2007-10-15,240.975006
2007-10-16,233.293747
2007-10-17,236.287506
2007-10-18,236.25
2007-10-19,238.706253
2007-10-22,235.84375
2007-10-23,235.431244
2007-10-24,230.5625
2007-10-25,229.631256
2007-10-26,231.03125
2007-10-29,232.574997
2007-10-30,231.774994
2007-10-31,229.681244
2007-11-01,234.243744
2007-11-02,239.643753
2007-11-05,231.75
2007-11-06,231.46875
2007-11-07,218.237503
2007-11-08,214.543747
2007-11-12,205.231247
2007-11-13,203.393753
2007-11-14,213.493744
2007-11-15,205.912506
2007-11-16,203.125
2007-11-19,202.493744
2007-11-20,195.712494
2007-11-21,193.387497
2007-11-22,191.449997
2007-11-23,194.6875
2007-11-26,196.993744
2007-11-27,196.706253
2007-11-28,196.162506
2007-11-29,195.90625
2007-11-30,200.3125
2007-12-03,200.043747
2007-12-04,201.912506
2007-12-05,200.4375
2007-12-06,204.418747
2007-12-07,215.287506
2007-12-10,218.587494
2007-12-11,218.037506
2007-12-12,210.71875
2007-12-13,207.493744
2007-12-14,205.787506
2007-12-17,203.043747
2007-12-18,202.243744
2007-12-19,204.925003
2007-12-20,211.943756
2007-12-24,226.268753
2007-12-26,227.225006
2007-12-27,225.300003
2007-12-28,224.53125
2007-12-31,221.237503
2008-01-01,218.356247
2008-01-02,218.537506
2008-01-03,213.631256
2008-01-04,211.862503
2008-01-07,204.606247
2008-01-08,207.78125
2008-01-09,206.618744
2008-01-10,200.318756
2008-01-11,197.71875
2008-01-14,191.1875
2008-01-15,187.762497
2008-01-16,186.912506
2008-01-17,186.300003
2008-01-18,183.550003
2008-01-21,173.887497
2008-01-22,172.612503
2008-01-23,177.75
2008-01-24,177.818756
2008-01-25,189.981247
2008-01-28,180.793747
2008-01-29,186.574997
2008-01-30,186.65625
2008-01-31,187.381256
2008-02-01,199.324997
2008-02-04,205.006256
2008-02-05,201.162506
2008-02-06,188.743744
2008-02-07,185.293747
2008-02-08,194.043747
2008-02-11,194.743744
2008-02-12,193.15625
2008-02-13,193.175003
2008-02-14,193.34375
2008-02-15,195.675003
2008-02-18,194.393753
2008-02-19,194.5625
2008-02-20,196.112503
2008-02-21,203.443756
2008-02-22,197.581253
2008-02-25,201.893753
2008-02-26,207.856247
2008-02-27,202.362503
2008-02-28,199.918747
2008-02-29,193.524994
2008-03-03,183.487503
2008-03-04,177.381256
2008-03-05,184.850006
2008-03-07,178.818756
2008-03-10,178.887497
2008-03-11,178.293747
2008-03-12,173.143753
2008-03-13,167.212494
2008-03-14,171.274994
2008-03-17,167.225006
2008-03-18,164.324997
2008-03-19,167.962494
2008-03-24,170.056244
2008-03-25,186.537506
2008-03-26,187.4375
2008-03-27,180.21875
2008-03-28,190.149994
2008-03-31,179.987503
2008-04-01,177.881256
2008-04-02,185.350006
2008-04-03,190.3125
2008-04-04,185.681244
2008-04-07,186.506256
2008-04-08,183.368744
2008-04-09,184.993744
2008-04-10,181.574997
2008-04-11,177.737503
2008-04-15,188.800003
2008-04-16,200.024994
2008-04-17,207.387497
2008-04-21,205.725006
2008-04-22,199.824997
2008-04-23,205.993744
2008-04-24,212.006256
2008-04-25,210.537506
2008-04-28,207.956253
2008-04-29,218.693756
2008-04-30,219.137497
2008-05-02,223.431244
2008-05-05,223.243744
2008-05-06,225.931244
2008-05-07,230.518753
2008-05-08,223.081253
2008-05-09,218.668747
2008-05-12,221.675003
2008-05-13,218.59375
2008-05-14,228.112503
2008-05-15,236.637497
2008-05-16,233.925003
2008-05-20,235.962494
2008-05-21,233.831253
2008-05-22,232.956253
2008-05-23,228.59375
2008-05-26,235.631256
2008-05-27,235.387497
2008-05-28,238.949997
2008-05-29,235.681244
2008-05-30,245.350006
2008-06-02,243.850006
2008-06-03,240.28125
2008-06-04,233.837494
2008-06-05,247.443756
2008-06-06,249.193756
2008-06-09,237.6875
2008-06-10,231.756256
2008-06-11,236.606247
2008-06-12,234.362503
2008-06-13,233.331253
2008-06-16,238.475006
2008-06-17,238.943756
2008-06-18,232.806244
2008-06-19,232.800003
2008-06-20,228.375
2008-06-23,230.725006
2008-06-24,224.306244
2008-06-25,218.34375
2008-06-26,223.137497
2008-06-27,213.181244
2008-06-30,217.100006
2008-07-01,214.625
2008-07-02,227.574997
2008-07-03,217.881256
2008-07-04,219.475006
2008-07-07,224.975006
2008-07-08,217.074997
2008-07-09,227.737503
2008-07-10,225.65625
2008-07-11,209.606247
2008-07-14,194.443756
2008-07-15,193.081253
2008-07-16,193.449997
2008-07-17,197.787506
2008-07-18,193.425003
2008-07-21,195.162506
2008-07-22,197.287506
2008-07-23,200.28125
2008-07-24,195.912506
2008-07-25,193.831253
2008-07-28,192.431244
2008-07-29,192.587494
2008-07-30,200.256256
2008-07-31,197.931244
2008-08-01,204.931244
2008-08-04,207.356247
2008-08-05,209.818756
2008-08-06,212.418747
2008-08-07,215.768753
2008-08-08,209.949997
2008-08-11,208.800003
2008-08-12,200.487503
2008-08-13,203.243744
2008-08-14,211.6875
2008-08-18,213.043747
2008-08-19,211.59375
2008-08-20,212.412506
2008-08-21,207.681244
2008-08-22,212.0625
2008-08-25,213.306244
2008-08-26,212.25
2008-08-27,213.524994
2008-08-28,212.425003
2008-08-29,218.637497
2008-09-01,215.412506
2008-09-02,221.90625
2008-09-04,223.625
2008-09-05,214.037506
2008-09-08,218.756256
2008-09-09,218.681244
2008-09-10,219.96875
2008-09-11,218.831253
2008-09-12,205.5
2008-09-15,197.268753
2008-09-16,195.800003
2008-09-17,197.375
2008-09-18,190.675003
2008-09-19,203.118744
2008-09-22,203.737503
2008-09-23,192.993744
2008-09-24,190.537506
2008-09-25,188.356247
2008-09-26,180.862503
2008-09-29,174.162506
2008-09-30,174.756256
2008-10-01,181.162506
2008-10-03,173.987503
2008-10-06,164.831253
2008-10-07,162.725006
2008-10-08,156.78125
2008-10-10,153.149994
2008-10-13,164.818756
2008-10-14,174.743744
2008-10-15,166.925003
2008-10-16,157.875
2008-10-17,150.34375
2008-10-20,161.818756
2008-10-21,168.449997
2008-10-22,162.443756
2008-10-23,160.40625
2008-10-24,155.762497
2008-10-27,156.475006
2008-10-29,163.043747
2008-10-31,173.618744
2008-11-03,172.324997
2008-11-04,166.487503
2008-11-05,165.25
2008-11-06,155.712494
2008-11-07,157.850006
2008-11-10,167.3125
2008-11-11,157.087494
2008-11-12,157.431244
2008-11-14,151.649994
2008-11-17,154.050003
2008-11-18,147.5625
2008-11-19,146.587494
2008-11-20,140.231247
2008-11-21,148.081253
2008-11-24,149.524994
2008-11-25,147.743744
2008-11-26,148.387497
2008-11-27,148.387497
2008-11-28,155.481247
2008-12-01,153.899994
2008-12-02,151.043747
2008-12-03,144.568756
2008-12-04,149.050003
2008-12-05,141.8125
2008-12-08,144.71875
2008-12-10,146.71875
2008-12-11,141.862503
2008-12-12,138.106247
2008-12-15,137.787506
2008-12-16,140.600006
2008-12-17,142.693756
2008-12-18,147.131256
2008-12-19,148.912506
2008-12-22,148.350006
2008-12-23,147.006256
2008-12-24,146.75
2008-12-26,138.65625
2008-12-29,139.21875
2008-12-30,140.987503
2008-12-31,139.431244
2009-01-02,141.512497
2009-01-05,146.600006
2009-01-06,146.068756
2009-01-07,148.443756
2009-01-09,150.425003
2009-01-12,144.962494
2009-01-13,153.518753
2009-01-14,162.949997
2009-01-15,156.462494
2009-01-16,158.425003
2009-01-19,157.756256
2009-01-20,156.46875
2009-01-21,152.981247
2009-01-22,153.862503
2009-01-23,150.581253
2009-01-27,156.512497
2009-01-28,160.837494
2009-01-29,163.768753
2009-01-30,163.331253
2009-02-02,159.956253
2009-02-03,160.3125
2009-02-04,160.206253
2009-02-05,156.981247
2009-02-06,161.112503
2009-02-09,164.012497
2009-02-10,163.550003
2009-02-11,162.737503
2009-02-12,156.818756
2009-02-13,156.456253
2009-02-16,152.681244
2009-02-17,146.743744
2009-02-18,147.350006
2009-02-19,151.106247
2009-02-20,147.143753
2009-02-24,148.193756
2009-02-25,152.181244
2009-02-26,154.5
2009-02-27,153.90625
2009-03-02,152.381256
2009-03-03,149.699997
2009-03-04,149.899994
2009-03-05,147.743744
2009-03-06,152.418747
2009-03-09,150.256256
2009-03-12,153.475006
2009-03-13,162.131256
2009-03-16,160.975006
2009-03-17,158.1875
2009-03-18,159.756256
2009-03-19,162.149994
2009-03-20,162.024994
2009-03-23,166.412506
2009-03-24,165.09375
2009-03-25,167.368744
2009-03-26,172.393753
2009-03-27,168.112503
2009-03-30,162.662506
2009-03-31,165.487503
2009-04-01,171.71875
2009-04-02,177.425003
2009-04-06,176.756256
2009-04-08,178.143753
2009-04-09,178.375
2009-04-13,176.162506
2009-04-15,171.324997
2009-04-16,168.149994
2009-04-17,174.662506
2009-04-20,174.181244
2009-04-21,170.306244
2009-04-22,172.637497
2009-04-23,181.306244
2009-04-24,181.074997
2009-04-27,179.487503
2009-04-28,178.84375
2009-04-29,188.65625
2009-04-30,188.65625
2009-05-04,203.524994
2009-05-05,197.756256
2009-05-06,196.65625
2009-05-07,194.09375
2009-05-08,190.087494
2009-05-11,189.706253
2009-05-12,199.806244
2009-05-13,196.743744
2009-05-14,195.899994
2009-05-15,199.100006
2009-05-18,225.012497
2009-05-19,194.868744
2009-05-20,191.362503
2009-05-21,187.800003
2009-05-22,190.287506
2009-05-25,188.881256
2009-05-26,193.456253
2009-05-27,198.518753
2009-05-28,197.375
2009-05-29,200.637497
2009-06-01,209.5625
2009-06-02,211.081253
2009-06-03,205.1875
2009-06-04,203.737503
2009-06-05,212.362503
2009-06-08,217.762497
2009-06-09,224.350006
2009-06-10,226.100006
2009-06-11,218.868744
2009-06-12,216.056244
2009-06-15,214.387497
2009-06-16,215.581253
2009-06-17,213.931244
2009-06-18,215.71875
2009-06-19,221.300003
2009-06-22,220.800003
2009-06-23,218.418747
2009-06-24,219.693756
2009-06-25,219.887497
2009-06-26,228.387497
2009-06-29,222.868744
2009-06-30,222.0625
2009-07-01,224.399994
2009-07-02,224.581253
2009-07-03,225.643753
2009-07-06,220.149994
2009-07-07,217.237503
2009-07-08,213.300003
2009-07-09,209.693756
2009-07-10,215.143753
2009-07-13,221.262497
2009-07-14,226.475006
2009-07-15,223.956253
2009-07-16,224.387497
2009-07-17,233.287506
2009-07-20,246.425003
2009-07-21,242.893753
2009-07-22,239.975006
2009-07-23,244.84375
2009-07-24,250.456253
2009-07-27,253.487503
2009-07-28,249.631256
2009-07-29,248.087494
2009-07-30,251.743744
2009-07-31,258.043762
2009-08-03,259.556244
2009-08-04,255.46875
2009-08-05,262.325012
2009-08-06,257.299988
2009-08-07,254.956253
2009-08-10,260.962494
2009-08-11,260.587494
2009-08-12,255.350006
2009-08-13,257.975006
2009-08-14,255.293747
2009-08-17,247.8125
2009-08-18,246.668747
2009-08-19,243.9375
2009-08-20,248.806244
2009-08-21,254.137497
2009-08-24,259.487488
2009-08-25,261.875
2009-08-26,272.456238
2009-08-27,273.975006
2009-08-28,273.831238
2009-08-31,266.393738
2009-09-01,268.112488
2009-09-02,270.606262
2009-09-03,273.399994
2009-09-04,275.131256
2009-09-07,278.024994
2009-09-08,275.475006
2009-09-09,273.712494
2009-09-10,280.037506
2009-09-11,283.424988
2009-09-14,281.268738
2009-09-15,283.818756
2009-09-16,290.006256
2009-09-17,295.237488
2009-09-18,295.53125
2009-09-22,301.268738
2009-09-23,295.868744
2009-09-24,285.556244
2009-09-25,280.0625
2009-09-29,286.918762
2009-09-30,288.299988
2009-10-01,292.09375
2009-10-05,290.387512
2009-10-06,289.043762
2009-10-07,281.59375
2009-10-08,276.350006
2009-10-09,272.200012
2009-10-12,279.924988
2009-10-13,279.924988
2009-10-14,281.981262
2009-10-15,277.174988
2009-10-16,273.743744
2009-10-20,273.543762
2009-10-21,277.075012
2009-10-22,276.643738
2009-10-23,282.5
2009-10-26,284.237488
2009-10-27,280.325012
2009-10-28,282.087494
2009-10-29,276.043762
2009-10-30,275.774994
2009-11-03,267.881256
2009-11-04,279.643738
2009-11-05,277.706238
2009-11-06,277.325012
2009-11-09,279.012512
2009-11-10,277.243744
2009-11-11,288.34375
2009-11-12,290.799988
2009-11-13,294.962494
2009-11-16,293.993744
2009-11-17,299.787506
2009-11-18,304.162506
2009-11-19,301.243744
2009-11-20,303.337494
2009-11-23,300.868744
2009-11-24,304.337494
2009-11-25,304.818756
2009-11-26,299.181244
2009-11-27,290.981262
2009-11-30,297.418762
2009-12-01,299.46875
2009-12-02,299.424988
2009-12-03,297.118744
2009-12-04,297.950012
2009-12-07,298.825012
2009-12-08,305.8125
2009-12-09,307.068756
2009-12-10,306.618744
2009-12-11,307.59375
2009-12-14,312.34375
2009-12-15,313.256256
2009-12-16,318.112488
2009-12-17,319.875
2009-12-18,315.743744
2009-12-21,313.762512
2009-12-22,312.799988
2009-12-23,322.96875
2009-12-24,323.975006
2009-12-29,322.143738
2009-12-30,322.5
2009-12-31,325.137512
2010-01-04,326.575012
2010-01-05,327.668762
2010-01-06,322.887512
2010-01-07,315.631256
2010-01-08,308.024994
2010-01-11,311.206238
2010-01-12,323.368744
2010-01-13,335.4375
2010-01-14,336.21875
2010-01-15,334.475006
2010-01-18,335.831238
2010-01-19,329.487488
2010-01-20,332.212494
2010-01-21,328.149994
2010-01-22,321.950012
2010-01-25,317.787506
2010-01-27,312.78125
2010-01-28,311.46875
2010-01-29,309.4375
2010-02-01,306.40625
2010-02-02,304.993744
2010-02-03,309.149994
2010-02-04,303.631256
2010-02-05,294.087494
2010-02-06,null
2010-02-08,300.450012
2010-02-09,309.225006
2010-02-10,308.368744
2010-02-11,312.306244
2010-02-15,312.331238
2010-02-16,317.681244
2010-02-17,314.831238
2010-02-18,316.706238
2010-02-19,316.549988
2010-02-22,321.043762
2010-02-23,322.662506
2010-02-24,322.037506
2010-02-25,327.168762
2010-02-26,325.243744
2010-03-02,330.125
2010-03-03,333.28125
2010-03-04,327.975006
2010-03-05,329.462494
2010-03-08,332.443756
2010-03-09,335.493744
2010-03-10,332.40625
2010-03-11,335.368744
2010-03-12,334.15625
2010-03-15,337.65625
2010-03-16,341.543762
2010-03-17,342.287506
2010-03-18,348.450012
2010-03-19,346.543762
2010-03-22,344.674988
2010-03-23,346.9375
2010-03-25,351.743744
2010-03-26,346.856262
2010-03-29,339.581238
2010-03-30,330.512512
2010-03-31,326.993744
2010-04-01,333.806244
2010-04-05,334.743744
2010-04-06,331.40625
2010-04-07,330.46875
2010-04-08,332.96875
2010-04-09,334.524994
2010-04-12,335.387512
2010-04-13,347.737488
2010-04-15,350.200012
2010-04-16,348.575012
2010-04-19,343.987488
2010-04-20,340.912506
2010-04-21,339.056244
2010-04-22,339.799988
2010-04-23,340.868744
2010-04-26,342.368744
2010-04-27,342.181244
2010-04-28,337.4375
2010-04-29,338.643738
2010-04-30,342.268738
2010-05-03,336.862488
2010-05-04,333.268738
2010-05-05,336.625
2010-05-06,332.268738
2010-05-07,327.106262
2010-05-10,334.462494
2010-05-11,332.59375
2010-05-12,335.212494
2010-05-13,338.268738
2010-05-14,331.487488
2010-05-17,327.043762
2010-05-18,328.649994
2010-05-19,325.356262
2010-05-20,325.09375
2010-05-21,322.71875
2010-05-24,325.049988
2010-05-25,316.674988
2010-05-26,327.631256
2010-05-27,330.418762
2010-05-28,334.681244
2010-05-31,332.25
2010-06-01,328.043762
2010-06-02,330.03125
2010-06-03,337.25
2010-06-04,341.118744
2010-06-07,333.956238
2010-06-08,331.8125
2010-06-09,328.118744
2010-06-10,330.693756
2010-06-11,328.84375
2010-06-14,343.299988
2010-06-15,341.837494
2010-06-16,346.174988
2010-06-17,345.606262
2010-06-18,348.274994
2010-06-21,350.100006
2010-06-22,345.887512
2010-06-23,349.71875
2010-06-24,352.837494
2010-06-25,347.212494
2010-06-28,351.125
2010-06-29,349.193756
2010-06-30,348.875
2010-07-01,345.881256
2010-07-02,340.9375
2010-07-05,342.931244
2010-07-06,348.137512
2010-07-07,347.71875
2010-07-08,353.5625
2010-07-09,359.225006
2010-07-12,361.987488
2010-07-13,349.59375
2010-07-14,342.862488
2010-07-15,344.950012
2010-07-16,347.125
2010-07-19,346.306244
2010-07-20,344.956238
2010-07-21,346.456238
2010-07-22,344.3125
2010-07-23,348.306244
2010-07-26,350.556244
2010-07-27,353.600006
2010-07-28,354.012512
2010-07-29,354.143738
2010-07-30,348.549988
2010-08-02,349.618744
2010-08-03,348.037506
2010-08-04,359.3125
2010-08-05,358.65625
2010-08-06,357.975006
2010-08-09,359.331238
2010-08-10,353.631256
2010-08-11,351.362488
2010-08-12,346.587494
2010-08-13,347.15625
2010-08-16,345.237488
2010-08-17,343.8125
2010-08-18,350.90625
2010-08-19,350.575012
2010-08-20,346.200012
2010-08-23,350.393738
2010-08-24,345.65625
2010-08-25,346.362488
2010-08-26,345.706238
2010-08-27,338.737488
2010-08-30,337.556244
2010-08-31,339.231262
2010-09-01,347.018738
2010-09-02,344.125
2010-09-03,347.181244
2010-09-06,353.956238
2010-09-07,358.118744
2010-09-08,359.924988
2010-09-09,361.875
2010-09-13,367.112488
2010-09-14,371.950012
2010-09-15,381.606262
